iteration;COP;CWP;NPV;nWWcat;nWPr05;nWPr11;nWPr12;nWPr13;nWPr18;nWPr19;nWPr20;nWPr24;nWPr25;nWPr26;nWPr27;nWPr29;nWPr30;nWPr31;nWPr32;nWPr33;nWPr34;nWPr35;nWPr36;nWPr37;nWPr38;nWPr39;nWPr40;nWPr41;nWPr42;nWPr43;nWPr44;nWPr45;nWPr46;nWPr47;nWPr48;nWPr49;nWPr50;nWPr51;nWPr52;nWPr53;nWPr54;nWPr55;nWPr56;nWPr57;nWPr58;nWPr59;nWPr60;nWPr61;nWPr62;nWPr63;nWPr64;nWPr65;nWPr66;nWPr67;nWPr68;nWPr69;nWPr70;nWPr72;nWPr73;nWPr74;nWPr75;nWPr76;nWPr79;nWPr80;nWPr81;nWPr82;nWPr83;nWPr84;nWIn04;nWIn05;nWIn10;nWIn11;nWIn12;nWIn13;nWIn17;nWIn18;nWIn19;nWIn20;nWIn24;nWIn25;nWIn26;nWIn27;nWIn29;nWIn30;nWIn31;nWIn32;nWIn33;nWIn34;nWIn35;nWIn36;nWIn38;nWIn39;nWIn40;nWIn41;nWIn43;nWIn44;nWIn45;nWIn46;nWIn47;nWIn48;nWIn49;nWIn50;nWIn51;nWIn52;nWIn53;nWIn54;nWIn55;nWIn56;nWIn57;nWIn58;nWIn59;nWIn60;nWIn61;nWIn62;nWIn63;nWIn64;nWIn65;nWIn66;nWIn67;nWIn68;nWIn69;nWIn71;nWIn72;nWIn73;nWIn80;nWIn81;nWIn82;nWIn83;nWIn84;nWIn85
2;90280200.0;133855000.0;-1024346699.42;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;1;0;0;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;1;1;1;0;1;0;0;1
2;90062100.0;133285000.0;-874349051.15;0;1;1;0;1;1;0;1;0;0;1;0;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;0;0;1;0;1;0;1;0;1
2;85831000.0;136136000.0;-712865374.83;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;1;1;0;1
2;86915800.0;135268000.0;-786813604.84;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;1;0;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;1;1;1;1;0;0;0;1;1;0;1;0;0;1;1;1;0;1;0;0
2;83361000.0;136875000.0;-1416338169.0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;0;0;1;1;0;1;1;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;1;1;1;0;1;1;1;0;1;0;0;1;0;1;1;1;0;1;1;1;1;0;1;0;0;0;1
3;90349200.0;134586000.0;-115803787.39;0;1;1;1;0;0;1;0;1;0;1;1;0;0;0;1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0
3;90214900.0;133385000.0;177765853.84;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
3;87062500.0;136222000.0;-513947673.21;0;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0
3;88750800.0;134192000.0;-301295047.06;0;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;1;1;1;0;0;1
3;87793300.0;135821000.0;-169316409.73;0;0;1;1;1;1;0;0;1;0;0;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0
3;92038400.0;132969000.0;-226792688.52;1;0;0;0;1;0;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0
3;89510700.0;133950000.0;140164512.65;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0
3;94916000.0;131484000.0;-209878710.63;1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;1;1;1;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1
3;94267700.0;131030000.0;285275631.13;0;0;0;1;0;0;1;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1
3;89866200.0;133306000.0;32797995.34;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0
3;94080500.0;129557000.0;129858917.79;1;0;0;0;1;0;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0
3;86983400.0;136016000.0;-199084285.56;0;1;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;1;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0
3;91178000.0;133523000.0;-49465619.28;0;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;0;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;1;1;1;0;0;1
3;86565800.0;137530000.0;-87744983.41;0;1;0;1;1;1;0;1;0;0;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0
3;90537800.0;133572000.0;180285712.9;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
3;85910700.0;136747000.0;-65456256.56;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;1;1;1;1;0;0;0;1;1;0;1;0;0;1;1;1;0;1;0;0
3;94994300.0;129826000.0;282864826.86;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1
3;96534800.0;129168000.0;214466159.52;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0
3;89946600.0;134248000.0;12902619.86;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;1
3;93208900.0;131001000.0;69057353.99;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1
3;94413500.0;131153000.0;359193270.02;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0
3;91014200.0;133204000.0;328286955.85;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
3;91247400.0;133429000.0;194142639.52;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1
3;86560700.0;136316000.0;90650738.98;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;1;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0
3;95003600.0;130928000.0;237566177.09;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;1;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1
4;86006700.0;138998000.0;17696414.32;1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1
4;85348700.0;137328000.0;136458966.27;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0
4;94118300.0;131053000.0;579612118.1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
4;95863700.0;130187000.0;291534835.19;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1
4;95676500.0;130835000.0;492713214.45;0;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1
4;94493300.0;130637000.0;423551356.92;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;1;1;0;1;0;1;1;1;1;1;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1
4;91733900.0;133742000.0;248746749.09;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1
4;94093100.0;131786000.0;313827118.54;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0
4;94647500.0;129239000.0;317045949.35;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1
4;87444000.0;134838000.0;-382802606.79;1;0;0;0;1;0;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0
4;93662200.0;129671000.0;57154993.02;1;0;0;0;1;0;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0
4;87052400.0;135451000.0;244481591.77;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0
4;91714700.0;132917000.0;-480435273.07;1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;1;1;1;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1
4;86805000.0;139420000.0;28042317.36;1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1
4;89297000.0;133826000.0;11303930.84;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0
4;92809100.0;132168000.0;438764605.35;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0
4;90936600.0;133490000.0;-78108869.57;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;1;1;1;1;0;0;1;1;1;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0
4;87710200.0;134858000.0;-35119019.17;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0
