iteration;COP;CWP;NPV;nWWcat;nWPr05;nWPr11;nWPr12;nWPr13;nWPr18;nWPr19;nWPr20;nWPr24;nWPr25;nWPr26;nWPr27;nWPr29;nWPr30;nWPr31;nWPr32;nWPr33;nWPr34;nWPr35;nWPr36;nWPr37;nWPr38;nWPr39;nWPr40;nWPr41;nWPr42;nWPr43;nWPr44;nWPr45;nWPr46;nWPr47;nWPr48;nWPr49;nWPr50;nWPr51;nWPr52;nWPr53;nWPr54;nWPr55;nWPr56;nWPr57;nWPr58;nWPr59;nWPr60;nWPr61;nWPr62;nWPr63;nWPr64;nWPr65;nWPr66;nWPr67;nWPr68;nWPr69;nWPr70;nWPr72;nWPr73;nWPr74;nWPr75;nWPr76;nWPr79;nWPr80;nWPr81;nWPr82;nWPr83;nWPr84;nWIn04;nWIn05;nWIn10;nWIn11;nWIn12;nWIn13;nWIn17;nWIn18;nWIn19;nWIn20;nWIn24;nWIn25;nWIn26;nWIn27;nWIn29;nWIn30;nWIn31;nWIn32;nWIn33;nWIn34;nWIn35;nWIn36;nWIn38;nWIn39;nWIn40;nWIn41;nWIn43;nWIn44;nWIn45;nWIn46;nWIn47;nWIn48;nWIn49;nWIn50;nWIn51;nWIn52;nWIn53;nWIn54;nWIn55;nWIn56;nWIn57;nWIn58;nWIn59;nWIn60;nWIn61;nWIn62;nWIn63;nWIn64;nWIn65;nWIn66;nWIn67;nWIn68;nWIn69;nWIn71;nWIn72;nWIn73;nWIn80;nWIn81;nWIn82;nWIn83;nWIn84;nWIn85
3;81842500.0;140783000.0;-515655925.86;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;0
3;94622500.0;129941000.0;-137681258.69;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;1;0;1;1;0;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1
3;86707600.0;135925000.0;-68245885.88;0;1;1;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;1;1;0;0;1;0;1;1;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0
3;88017700.0;135516000.0;147506096.91;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;1;1;1;0;0;0;1;1;0;1;1;0;0;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0
3;86186300.0;138451000.0;-411911065.43;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0
3;85048200.0;134782000.0;-61932626.85;0;0;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1
3;89681500.0;135496000.0;-191900476.33;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;1;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0
3;90643000.0;134068000.0;260370616.54;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0
3;90057500.0;134656000.0;231446177.46;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0
3;93034400.0;130668000.0;400020584.72;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0
3;93100300.0;129668000.0;253055107.05;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0
3;85383100.0;135461000.0;-36271287.96;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;1;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0
3;88619800.0;134080000.0;361792729.1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1;1;1;1;0
3;83917200.0;139286000.0;-20655429.86;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;0;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0
3;92318200.0;132199000.0;391557944.13;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0
4;90056500.0;133783000.0;-61430935.24;0;1;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;1;1;0;1;0;1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
4;89391800.0;134208000.0;314491521.96;0;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0
4;90463900.0;134326000.0;459110926.42;0;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0
4;93639100.0;132489000.0;957444621.04;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1
4;93831200.0;129160000.0;475641095.66;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1
4;87770600.0;135947000.0;-151902493.56;0;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0
4;89215900.0;134909000.0;-90710182.5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0
4;91438300.0;132510000.0;148657950.84;0;1;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
4;88706200.0;136266000.0;141612853.4;0;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0
4;94798600.0;130108000.0;593089381.48;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0
4;90269800.0;134782000.0;308923282.32;0;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0
4;87220700.0;135483000.0;444308054.32;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1
4;91263400.0;133562000.0;363897937.17;1;0;1;1;0;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1
4;91909600.0;131493000.0;352848876.01;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0
4;88504800.0;134182000.0;176448977.91;0;0;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1;1;1;1;0
4;88996300.0;135119000.0;461179800.08;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1
4;95179800.0;127587000.0;428420716.53;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1
4;92329900.0;131358000.0;430956602.62;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0
4;91666300.0;133973000.0;482767850.02;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1
4;89772800.0;134570000.0;307478681.3;0;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0
5;87409200.0;136376000.0;378057148.6;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1
5;91306300.0;132552000.0;460528447.94;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1
5;95454000.0;129143000.0;434131338.89;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1
5;92887200.0;131221000.0;668727268.84;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0
5;95802100.0;127155000.0;458524260.21;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1
5;90705500.0;133056000.0;365914178.6;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0
5;91149100.0;132438000.0;342118333.32;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1
5;90976200.0;133626000.0;497084769.75;0;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0
5;95265800.0;130230000.0;772135944.22;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1
5;90449700.0;135531000.0;470085891.53;0;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0
5;93332000.0;129174000.0;277689371.26;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1
5;92698700.0;130928000.0;542176298.21;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0
5;92960900.0;131829000.0;610895867.42;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0
